attention,meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,795120,5438,4119,14555,24350,18011,42507,36047
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,992744,483406,137905,127855,53272,68698,61430,81279
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
0,0,788674,370321,209631,80902,127483,61840,35746,104754
